match_id,team1,team2,winner,team1_winrate,team2_winrate,winrate_diff,team1_recent_form,team2_recent_form,form_diff,team1_avg_rnd_diff,team2_avg_rnd_diff,rnd_diff_diff,avg_map_rnd_diff,maps_won_team1,maps_won_team2,total_rnd_diff,total_score,team1_team_avg_rating,team2_team_avg_rating,team_avg_rating_diff,team1_team_avg_acs,team2_team_avg_acs,team_avg_acs_diff,team1_team_avg_KD,team2_team_avg_KD,team_avg_KD_diff,team1_team_avg_kast,team2_team_avg_kast,team_avg_kast_diff,team1_team_avg_adr,team2_team_avg_adr,team_avg_adr_diff,team1_team_avg_kpr,team2_team_avg_kpr,team_avg_kpr_diff,team1_team_avg_apr,team2_team_avg_apr,team_avg_apr_diff,team1_team_avg_fkpr,team2_team_avg_fkpr,team_avg_fkpr_diff,team1_norm_rating,team2_norm_rating,norm_rating_diff,team1_norm_acs,team2_norm_acs,norm_acs_diff,team1_norm_KD,team2_norm_KD,norm_KD_diff,team1_norm_kast,team2_norm_kast,norm_kast_diff,team1_norm_adr,team2_norm_adr,norm_adr_diff,team1_norm_kpr,team2_norm_kpr,norm_kpr_diff,team1_norm_apr,team2_norm_apr,norm_apr_diff,team1_norm_fkpr,team2_norm_fkpr,norm_fkpr_diff,team1_composite_score,team2_composite_score,composite_score_diff
418811,EDward Gaming,Paper Rex,0,0.697,0.688,0.009,0.6,0.5,0.1,-3.6,-1.8,-1.8,-1.7,1,2,-5,3,1.0,1.1,-0.1,208.8,221.8,-13.0,1.04,1.13,-0.08,0.7,0.74,-0.03,135.7,145.2,-9.5,0.7,0.8,-0.1,0.26,0.29,-0.02,0.113,0.126,-0.013,-0.502,1.567,-2.069,-0.031,1.611,-1.642,-0.122,1.369,-1.491,-1.062,1.533,-2.595,-0.157,1.68,-1.837,-0.051,1.703,-1.754,-0.467,0.586,-1.053,0.092,1.031,-0.939,-0.244,1.431,-1.675
418810,Trace Esports,Bilibili Gaming,1,0.537,0.569,-0.032,0.3,0.5,-0.2,-12.4,3.4,-15.8,0.7,2,1,2,3,1.0,1.0,-0.0,202.8,198.4,4.4,1.0,0.98,0.03,0.7,0.72,-0.02,131.5,129.9,1.6,0.7,0.7,0.0,0.23,0.31,-0.07,0.11,0.108,0.002,-1.525,-0.562,-0.963,-0.789,-1.347,0.558,-0.943,-1.456,0.513,-1.317,-0.078,-1.239,-0.965,-1.27,0.305,-0.606,-1.498,0.892,-1.829,1.608,-3.437,-0.173,-0.335,0.162,-0.993,-0.745,-0.248
424008,T1,Cloud9,1,0.544,0.579,-0.035,0.9,0.5,0.4,7.0,3.6,3.4,2.5,3,1,10,4,1.0,1.1,-0.0,210.1,218.2,-8.1,1.06,1.08,-0.01,0.71,0.73,-0.02,136.2,140.7,-4.5,0.7,0.8,-0.0,0.27,0.3,-0.03,0.112,0.12,-0.008,-0.105,0.503,-0.608,0.128,1.151,-1.023,0.229,0.448,-0.219,-0.235,1.042,-1.277,-0.044,0.809,-0.853,0.044,0.887,-0.843,-0.25,1.237,-1.487,-0.013,0.598,-0.611,-0.017,0.706,-0.723
424006,T1,FUT Esports,1,0.536,0.603,-0.067,0.9,0.8,0.1,9.8,4.6,5.2,0.3,2,1,1,3,1.0,1.0,0.0,210.1,200.6,9.5,1.06,1.0,0.06,0.71,0.71,0.01,136.2,131.7,4.5,0.7,0.7,0.0,0.27,0.29,-0.02,0.112,0.097,0.015,-0.105,-0.756,0.651,0.128,-1.064,1.192,0.229,-0.982,1.211,-0.235,-0.806,0.571,-0.044,-0.919,0.875,0.044,-1.147,1.191,-0.25,0.85,-1.1,-0.013,-1.318,1.305,-0.017,-0.799,0.782
418809,Rex Regum Qeon,DetonatioN FocusMe,0,0.452,0.133,0.318,0.5,0.3,0.2,-1.0,-1.4,0.4,-2.0,1,2,-6,3,1.1,1.0,0.1,214.4,199.6,14.8,1.08,1.0,0.07,0.72,0.71,0.02,140.2,129.8,10.4,0.8,0.7,0.0,0.27,0.26,0.01,0.116,0.11,0.006,0.503,-1.271,1.774,0.674,-1.193,1.867,0.448,-0.943,1.391,0.558,-0.857,1.415,0.716,-1.293,2.009,0.609,-0.826,1.435,-0.157,-0.714,0.557,0.298,-0.173,0.471,0.429,-1.093,1.522
418808,Gen.G,DRX,0,0.662,0.614,0.047,0.7,0.6,0.1,7.4,0.0,7.4,-1.0,1,2,-3,3,1.0,1.0,0.0,202.6,201.9,0.7,1.05,1.01,0.04,0.72,0.72,-0.0,132.5,131.8,0.7,0.7,0.7,0.0,0.27,0.27,-0.0,0.102,0.108,-0.006,-0.258,-0.798,0.54,-0.814,-0.902,0.088,0.045,-0.691,0.736,-0.078,0.239,-0.317,-0.761,-0.903,0.142,-0.606,-1.085,0.479,-0.157,-0.08,-0.077,-0.842,-0.308,-0.534,-0.349,-0.574,0.225
422761,Global Esports,All Gamers,1,0.333,0.296,0.037,0.4,0.2,0.2,0.8,-8.0,8.8,6.5,2,0,13,2,1.1,1.1,-0.0,215.6,212.0,3.6,1.05,1.01,0.04,0.71,0.72,-0.01,141.4,138.9,2.5,0.7,0.7,0.0,0.26,0.24,0.01,0.124,0.153,-0.029,0.503,0.997,-0.494,0.828,0.377,0.451,0.008,-0.691,0.699,-0.547,0.239,-0.786,0.951,0.479,0.472,0.469,0.363,0.106,-0.807,-1.435,0.628,0.889,2.723,-1.834,0.24,0.341,-0.101
422188,Stellae Gaming,Team Liquid Brazil,0,0.0,0.775,-0.775,0.0,0.7,-0.7,0.0,0.0,0.0,-5.0,0,2,-10,2,1.0,1.1,-0.1,197.0,207.6,-10.6,1.0,1.07,-0.07,0.72,0.73,-0.01,132.0,136.7,-4.7,0.7,0.7,-0.0,0.25,0.32,-0.07,0.1,0.094,0.006,0.0,0.807,-0.807,0.0,-0.182,0.182,0.0,0.339,-0.339,0.0,0.88,-0.88,0.0,0.041,-0.041,0.0,-0.315,0.315,0.0,2.352,-2.352,0.0,-1.566,1.566,0.0,0.372,-0.372
424007,G2 Esports,Cloud9,0,0.556,0.571,-0.016,0.6,0.5,0.1,5.4,-2.4,7.8,-8.5,0,2,-17,2,1.1,1.1,0.0,220.8,218.2,2.6,1.08,1.08,0.0,0.72,0.73,-0.01,142.9,140.7,2.2,0.8,0.8,0.0,0.28,0.3,-0.02,0.132,0.12,0.012,0.807,0.503,0.304,1.48,1.151,0.329,0.521,0.448,0.073,0.558,1.042,-0.484,1.233,0.809,0.424,1.024,0.887,0.137,0.215,1.237,-1.022,1.443,0.598,0.845,0.875,0.706,0.169
424022,FNATIC,G2 Esports,0,0.774,0.548,0.226,0.6,0.6,0.0,0.4,4.0,-3.6,-7.5,0,2,-15,2,1.0,1.1,-0.0,206.3,220.8,-14.5,1.07,1.08,-0.01,0.72,0.72,-0.01,135.5,142.9,-7.4,0.7,0.8,-0.0,0.27,0.28,-0.01,0.112,0.132,-0.02,0.097,0.807,-0.71,-0.347,1.48,-1.827,0.266,0.521,-0.255,0.08,0.558,-0.478,-0.183,1.233,-1.416,-0.171,1.024,-1.195,-0.157,0.215,-0.372,-0.013,1.443,-1.456,0.107,0.875,-0.768
418807,EDward Gaming,DetonatioN FocusMe,0,0.705,0.103,0.601,0.7,0.2,0.5,-1.0,-5.4,4.4,-2.0,1,2,-6,3,1.0,1.0,0.0,208.8,199.6,9.2,1.04,1.0,0.04,0.7,0.71,-0.0,135.7,129.8,5.9,0.7,0.7,0.0,0.26,0.26,0.01,0.113,0.11,0.003,-0.502,-1.271,0.769,-0.031,-1.193,1.162,-0.122,-0.943,0.821,-1.062,-0.857,-0.205,-0.157,-1.293,1.136,-0.051,-0.826,0.775,-0.467,-0.714,0.247,0.092,-0.173,0.265,-0.244,-1.093,0.849
418806,DRX,Bilibili Gaming,1,0.609,0.577,0.031,0.6,0.5,0.1,-2.2,3.4,-5.6,6.5,2,0,13,2,1.0,1.0,-0.0,201.9,198.4,3.5,1.01,0.98,0.04,0.72,0.72,0.0,131.8,129.9,1.9,0.7,0.7,0.0,0.27,0.31,-0.04,0.108,0.108,0.0,-0.798,-0.562,-0.236,-0.902,-1.347,0.445,-0.691,-1.456,0.765,0.239,-0.078,0.317,-0.903,-1.27,0.367,-1.085,-1.498,0.413,-0.08,1.608,-1.688,-0.308,-0.335,0.027,-0.574,-0.745,0.171
423974,FNATIC,FOKUS,1,0.77,0.333,0.437,0.6,0.333,0.267,0.6,-0.6,1.2,9.0,1,0,9,1,1.0,1.0,0.0,206.3,197.0,9.3,1.07,1.0,0.07,0.72,0.72,-0.0,135.5,132.0,3.5,0.7,0.7,0.0,0.27,0.25,0.02,0.112,0.1,0.012,0.097,0.0,0.097,-0.347,0.0,-0.347,0.266,0.0,0.266,0.08,0.0,0.08,-0.183,0.0,-0.183,-0.171,0.0,-0.171,-0.157,0.0,-0.157,-0.013,0.0,-0.013,0.107,0.0,0.107
423975,FUT Esports,Karmine Corp,1,0.597,0.415,0.183,0.8,0.2,0.6,5.8,-5.2,11.0,8.0,1,0,8,1,1.0,1.1,-0.1,200.6,215.5,-14.9,1.0,1.13,-0.13,0.71,0.72,-0.02,131.7,140.8,-9.1,0.7,0.8,-0.1,0.29,0.25,0.05,0.097,0.11,-0.013,-0.756,1.111,-1.867,-1.064,0.813,-1.877,-0.982,1.335,-2.317,-0.806,0.558,-1.364,-0.919,0.828,-1.747,-1.147,1.23,-2.377,0.85,-1.272,2.122,-1.318,-0.173,-1.145,-0.799,0.709,-1.508
423973,G2 Esports,T1,0,0.557,0.527,0.03,0.6,0.8,-0.2,5.0,12.2,-7.2,-2.0,0,1,-2,1,1.1,1.0,0.0,220.8,210.1,10.7,1.08,1.06,0.02,0.72,0.71,0.01,142.9,136.2,6.7,0.8,0.7,0.0,0.28,0.27,0.01,0.132,0.112,0.02,0.807,-0.105,0.912,1.48,0.128,1.352,0.521,0.229,0.292,0.558,-0.235,0.793,1.233,-0.044,1.277,1.024,0.044,0.98,0.215,-0.25,0.465,1.443,-0.013,1.456,0.875,-0.017,0.892
423972,Team Heretics,Cloud9,0,0.544,0.564,-0.02,0.7,0.4,0.3,3.2,-1.4,4.6,-2.0,0,1,-2,1,1.0,1.1,-0.0,208.7,218.2,-9.5,1.07,1.08,-0.01,0.72,0.73,-0.01,136.5,140.7,-4.2,0.7,0.8,-0.0,0.27,0.3,-0.03,0.112,0.12,-0.008,0.097,0.503,-0.406,-0.048,1.151,-1.199,0.266,0.448,-0.182,0.239,1.042,-0.803,-0.001,0.809,-0.81,0.187,0.887,-0.7,-0.064,1.237,-1.301,-0.013,0.598,-0.611,0.085,0.706,-0.621
423623,FUT Esports,T1,0,0.606,0.519,0.087,0.9,0.7,0.2,10.6,11.6,-1.0,-6.0,0,1,-6,1,1.0,1.0,-0.0,200.6,210.1,-9.5,1.0,1.06,-0.06,0.71,0.71,-0.01,131.7,136.2,-4.5,0.7,0.7,-0.0,0.29,0.27,0.02,0.097,0.112,-0.015,-0.756,-0.105,-0.651,-1.064,0.128,-1.192,-0.982,0.229,-1.211,-0.806,-0.235,-0.571,-0.919,-0.044,-0.875,-1.147,0.044,-1.191,0.85,-0.25,1.1,-1.318,-0.013,-1.305,-0.799,-0.017,-0.782
423622,G2 Esports,Karmine Corp,1,0.55,0.425,0.125,0.6,0.3,0.3,1.4,-7.0,8.4,6.0,1,0,6,1,1.1,1.1,-0.0,220.8,215.5,5.3,1.08,1.13,-0.05,0.72,0.72,0.0,142.9,140.8,2.1,0.8,0.8,-0.0,0.28,0.25,0.03,0.132,0.11,0.022,0.807,1.111,-0.304,1.48,0.813,0.667,0.521,1.335,-0.814,0.558,0.558,0.0,1.233,0.828,0.405,1.024,1.23,-0.206,0.215,-1.272,1.487,1.443,-0.173,1.616,0.875,0.709,0.166
423621,FNATIC,Cloud9,0,0.783,0.556,0.228,0.7,0.3,0.4,-0.8,1.2,-2.0,-2.0,0,1,-2,1,1.0,1.1,-0.0,206.3,218.2,-11.9,1.07,1.08,-0.01,0.72,0.73,-0.01,135.5,140.7,-5.2,0.7,0.8,-0.0,0.27,0.3,-0.03,0.112,0.12,-0.008,0.097,0.503,-0.406,-0.347,1.151,-1.498,0.266,0.448,-0.182,0.08,1.042,-0.962,-0.183,0.809,-0.992,-0.171,0.887,-1.058,-0.157,1.237,-1.394,-0.013,0.598,-0.611,0.107,0.706,-0.599
423620,Team Heretics,FOKUS,1,0.536,0.4,0.136,0.7,0.4,0.3,1.8,-1.0,2.8,2.0,1,0,2,1,1.0,1.0,0.0,208.7,197.0,11.7,1.07,1.0,0.07,0.72,0.72,0.0,136.5,132.0,4.5,0.7,0.7,0.0,0.27,0.25,0.02,0.112,0.1,0.012,0.097,0.0,0.097,-0.048,0.0,-0.048,0.266,0.0,0.266,0.239,0.0,0.239,-0.001,0.0,-0.001,0.187,0.0,0.187,-0.064,0.0,-0.064,-0.013,0.0,-0.013,0.085,0.0,0.085
418805,Paper Rex,Gen.G,0,0.698,0.656,0.042,0.6,0.7,-0.1,2.6,8.0,-5.4,-0.7,1,2,-2,3,1.1,1.0,0.1,221.8,202.6,19.2,1.13,1.05,0.07,0.74,0.72,0.02,145.2,132.5,12.7,0.8,0.7,0.1,0.29,0.27,0.02,0.126,0.102,0.024,1.567,-0.258,1.825,1.611,-0.814,2.425,1.369,0.045,1.324,1.533,-0.078,1.611,1.68,-0.761,2.441,1.703,-0.606,2.309,0.586,-0.157,0.743,1.031,-0.842,1.873,1.431,-0.349,1.78
415421,Alter Ego,FULL SENSE,1,0.0,0.712,-0.712,0.0,0.6,-0.6,0.0,7.0,-7.0,2.5,2,0,5,2,1.0,1.1,-0.1,197.0,209.0,-12.0,1.0,1.08,-0.08,0.72,0.72,0.0,132.0,136.4,-4.4,0.7,0.8,-0.1,0.25,0.25,-0.0,0.1,0.102,-0.002,0.0,0.3,-0.3,0.0,-0.0,0.0,0.0,0.484,-0.484,0.0,0.08,-0.08,0.0,-0.009,0.009,0.0,0.748,-0.748,0.0,-0.993,0.993,0.0,-0.842,0.842,0.0,0.187,-0.187
418804,Trace Esports,Rex Regum Qeon,0,0.547,0.433,0.114,0.4,0.5,-0.1,-8.0,-4.6,-3.4,-7.5,0,2,-15,2,1.0,1.1,-0.1,202.8,214.4,-11.6,1.0,1.08,-0.07,0.7,0.72,-0.02,131.5,140.2,-8.7,0.7,0.8,-0.0,0.23,0.27,-0.04,0.11,0.116,-0.006,-1.525,0.503,-2.028,-0.789,0.674,-1.463,-0.943,0.448,-1.391,-1.317,0.558,-1.875,-0.965,0.716,-1.681,-0.606,0.609,-1.215,-1.829,-0.157,-1.672,-0.173,0.298,-0.471,-0.993,0.429,-1.422
422760,Global Esports,BOOM Esports,0,0.345,1.0,-0.655,0.5,1.0,-0.5,-1.0,12.0,-13.0,0.7,1,2,2,3,1.1,1.0,0.1,215.6,197.0,18.6,1.05,1.0,0.05,0.71,0.72,-0.01,141.4,132.0,9.4,0.7,0.7,0.0,0.26,0.25,0.01,0.124,0.1,0.024,0.503,0.0,0.503,0.828,0.0,0.828,0.008,0.0,0.008,-0.547,0.0,-0.547,0.951,0.0,0.951,0.469,0.0,0.469,-0.807,0.0,-0.807,0.889,0.0,0.889,0.24,0.0,0.24
421605,G2 Esports,Permitta Unicorns,1,0.542,0.5,0.042,0.6,0.5,0.1,-2.6,-3.0,0.4,10.0,1,0,10,1,1.1,1.0,0.1,220.8,197.0,23.8,1.08,1.0,0.08,0.72,0.72,0.0,142.9,132.0,10.9,0.8,0.7,0.1,0.28,0.25,0.03,0.132,0.1,0.032,0.807,0.0,0.807,1.48,0.0,1.48,0.521,0.0,0.521,0.558,0.0,0.558,1.233,0.0,1.233,1.024,0.0,1.024,0.215,0.0,0.215,1.443,0.0,1.443,0.875,0.0,0.875
421604,Permitta Unicorns,BBL Esports,1,0.0,0.486,-0.486,0.0,0.7,-0.7,-8.0,4.8,-12.8,2.0,1,0,2,1,1.0,1.0,-0.0,197.0,197.0,0.0,1.0,1.02,-0.02,0.72,0.71,0.01,132.0,129.7,2.3,0.7,0.7,0.0,0.25,0.29,-0.04,0.1,0.102,-0.002,0.0,-0.714,0.714,0.0,-1.519,1.519,0.0,-0.595,0.595,0.0,-0.547,0.547,0.0,-1.309,1.309,0.0,-1.574,1.574,0.0,0.865,-0.865,0.0,-0.842,0.842,0.0,-0.829,0.829
421599,G2 Esports,FUT Esports,0,0.552,0.6,-0.048,0.7,0.8,-0.1,-2.4,10.8,-13.2,-2.0,0,1,-2,1,1.1,1.0,0.1,220.8,200.6,20.2,1.08,1.0,0.08,0.72,0.71,0.02,142.9,131.7,11.2,0.8,0.7,0.1,0.28,0.29,-0.01,0.132,0.097,0.035,0.807,-0.756,1.563,1.48,-1.064,2.544,0.521,-0.982,1.503,0.558,-0.806,1.364,1.233,-0.919,2.152,1.024,-1.147,2.171,0.215,0.85,-0.635,1.443,-1.318,2.761,0.875,-0.799,1.674
421603,BBL Esports,Zen eSports,1,0.471,0.0,0.471,0.6,0.0,0.6,3.8,-11.0,14.8,8.0,1,0,8,1,1.0,1.0,0.0,197.0,197.0,0.0,1.02,1.0,0.02,0.71,0.72,-0.01,129.7,132.0,-2.3,0.7,0.7,-0.0,0.29,0.25,0.04,0.102,0.1,0.002,-0.714,0.0,-0.714,-1.519,0.0,-1.519,-0.595,0.0,-0.595,-0.547,0.0,-0.547,-1.309,0.0,-1.309,-1.574,0.0,-1.574,0.865,0.0,0.865,-0.842,0.0,-0.842,-0.829,0.0,-0.829
421597,G2 Esports,BBL Esports,1,0.544,0.485,0.059,0.7,0.6,0.1,-2.2,6.2,-8.4,8.0,1,0,8,1,1.1,1.0,0.1,220.8,197.0,23.8,1.08,1.02,0.06,0.72,0.71,0.01,142.9,129.7,13.2,0.8,0.7,0.1,0.28,0.29,-0.01,0.132,0.102,0.03,0.807,-0.714,1.521,1.48,-1.519,2.999,0.521,-0.595,1.116,0.558,-0.547,1.105,1.233,-1.309,2.542,1.024,-1.574,2.598,0.215,0.865,-0.65,1.443,-0.842,2.285,0.875,-0.829,1.704
421598,Permitta Unicorns,FUT Esports,0,0.0,0.594,-0.594,0.0,0.7,-0.7,0.0,11.2,-11.2,-8.0,0,1,-8,1,1.0,1.0,-0.0,197.0,200.6,-3.6,1.0,1.0,0.0,0.72,0.71,0.01,132.0,131.7,0.3,0.7,0.7,-0.0,0.25,0.29,-0.04,0.1,0.097,0.003,0.0,-0.756,0.756,0.0,-1.064,1.064,0.0,-0.982,0.982,0.0,-0.806,0.806,0.0,-0.919,0.919,0.0,-1.147,1.147,0.0,0.85,-0.85,0.0,-1.318,1.318,0.0,-0.799,0.799
421600,Siko Esports,G2 Gozen,1,0.0,0.74,-0.74,0.0,0.6,-0.6,-3.0,-4.2,1.2,6.0,1,0,6,1,1.0,1.1,-0.1,197.0,217.1,-20.1,1.0,1.16,-0.16,0.72,0.74,-0.02,132.0,141.9,-9.9,0.7,0.8,-0.1,0.25,0.28,-0.03,0.1,0.11,-0.01,0.0,2.023,-2.023,0.0,1.015,-1.015,0.0,1.983,-1.983,0.0,2.199,-2.199,0.0,1.052,-1.052,0.0,1.501,-1.501,0.0,0.493,-0.493,0.0,-0.173,0.173,0.0,1.46,-1.46
421593,G2 Esports,Siko Esports,1,0.536,0.0,0.536,0.7,0.0,0.7,-4.6,0.0,-4.6,3.0,1,0,3,1,1.1,1.0,0.1,220.8,197.0,23.8,1.08,1.0,0.08,0.72,0.72,0.0,142.9,132.0,10.9,0.8,0.7,0.1,0.28,0.25,0.03,0.132,0.1,0.032,0.807,0.0,0.807,1.48,0.0,1.48,0.521,0.0,0.521,0.558,0.0,0.558,1.233,0.0,1.233,1.024,0.0,1.024,0.215,0.0,0.215,1.443,0.0,1.443,0.875,0.0,0.875
421594,BBL Esports,G2 Gozen,1,0.469,0.75,-0.281,0.5,0.7,-0.2,4.4,-4.2,8.6,8.0,1,0,8,1,1.0,1.1,-0.1,197.0,217.1,-20.1,1.02,1.16,-0.14,0.71,0.74,-0.03,129.7,141.9,-12.2,0.7,0.8,-0.1,0.29,0.28,0.01,0.102,0.11,-0.008,-0.714,2.023,-2.737,-1.519,1.015,-2.534,-0.595,1.983,-2.578,-0.547,2.199,-2.746,-1.309,1.052,-2.361,-1.574,1.501,-3.075,0.865,0.493,0.372,-0.842,-0.173,-0.669,-0.829,1.46,-2.289
421596,Zen eSports,FUT Esports,0,0.0,0.588,-0.588,0.0,0.6,-0.6,0.0,8.0,-8.0,-11.0,0,1,-11,1,1.0,1.0,-0.0,197.0,200.6,-3.6,1.0,1.0,0.0,0.72,0.71,0.01,132.0,131.7,0.3,0.7,0.7,-0.0,0.25,0.29,-0.04,0.1,0.097,0.003,0.0,-0.756,0.756,0.0,-1.064,1.064,0.0,-0.982,0.982,0.0,-0.806,0.806,0.0,-0.919,0.919,0.0,-1.147,1.147,0.0,0.85,-0.85,0.0,-1.318,1.318,0.0,-0.799,0.799
422759,Global Esports,Rare Atom,1,0.321,0.56,-0.239,0.4,0.6,-0.2,-2.2,3.0,-5.2,10.0,2,0,20,2,1.1,1.0,0.1,215.6,197.0,18.6,1.05,1.0,0.05,0.71,0.72,-0.01,141.4,132.0,9.4,0.7,0.7,0.0,0.26,0.25,0.01,0.124,0.1,0.024,0.503,0.0,0.503,0.828,0.0,0.828,0.008,0.0,0.008,-0.547,0.0,-0.547,0.951,0.0,0.951,0.469,0.0,0.469,-0.807,0.0,-0.807,0.889,0.0,0.889,0.24,0.0,0.24
415419,Rapid Lofi,FULL SENSE,0,0.0,0.708,-0.708,0.0,0.5,-0.5,0.0,3.2,-3.2,-3.0,1,2,-9,3,1.0,1.1,-0.1,197.0,209.0,-12.0,1.0,1.08,-0.08,0.72,0.72,0.0,132.0,136.4,-4.4,0.7,0.8,-0.1,0.25,0.25,-0.0,0.1,0.102,-0.002,0.0,0.3,-0.3,0.0,-0.0,0.0,0.0,0.484,-0.484,0.0,0.08,-0.08,0.0,-0.009,0.009,0.0,0.748,-0.748,0.0,-0.993,0.993,0.0,-0.842,0.842,0.0,0.187,-0.187
422758,Global Esports,NAOS,0,0.333,0.0,0.333,0.4,0.0,0.4,-1.8,0.0,-1.8,-3.3,1,2,-10,3,1.1,1.0,0.1,215.6,197.0,18.6,1.05,1.0,0.05,0.71,0.72,-0.01,141.4,132.0,9.4,0.7,0.7,0.0,0.26,0.25,0.01,0.124,0.1,0.024,0.503,0.0,0.503,0.828,0.0,0.828,0.008,0.0,0.008,-0.547,0.0,-0.547,0.951,0.0,0.951,0.469,0.0,0.469,-0.807,0.0,-0.807,0.889,0.0,0.889,0.24,0.0,0.24
417561,Nongshim RedForce,FEARX,1,0.529,0.0,0.529,0.7,0.0,0.7,7.8,-7.0,14.8,4.0,2,0,8,2,1.0,1.0,0.0,206.6,197.0,9.6,1.07,1.0,0.07,0.73,0.72,0.01,132.4,132.0,0.4,0.7,0.7,0.0,0.29,0.25,0.04,0.11,0.1,0.01,-0.156,0.0,-0.156,-0.304,0.0,-0.304,0.303,0.0,0.303,1.042,0.0,1.042,-0.776,0.0,-0.776,-0.315,0.0,-0.315,0.958,0.0,0.958,-0.173,0.0,-0.173,0.008,0.0,0.008
422757,Global Esports,Orangutan,1,0.308,0.0,0.308,0.3,0.0,0.3,-2.6,0.0,-2.6,5.5,2,0,11,2,1.1,1.0,0.1,215.6,197.0,18.6,1.05,1.0,0.05,0.71,0.72,-0.01,141.4,132.0,9.4,0.7,0.7,0.0,0.26,0.25,0.01,0.124,0.1,0.024,0.503,0.0,0.503,0.828,0.0,0.828,0.008,0.0,0.008,-0.547,0.0,-0.547,0.951,0.0,0.951,0.469,0.0,0.469,-0.807,0.0,-0.807,0.889,0.0,0.889,0.24,0.0,0.24
417798,Shopify Rebellion Gold,MIBR GC,1,0.842,0.679,0.164,0.9,0.9,0.0,10.8,11.0,-0.2,4.7,3,0,14,3,1.1,1.1,-0.0,206.9,215.2,-8.3,1.06,1.12,-0.06,0.73,0.72,0.01,135.0,140.9,-5.9,0.7,0.8,-0.0,0.3,0.27,0.04,0.102,0.12,-0.018,0.401,1.187,-0.786,-0.268,0.784,-1.052,0.229,1.231,-1.002,1.042,0.638,0.404,-0.279,0.865,-1.144,-0.243,0.887,-1.13,1.423,-0.389,1.812,-0.842,0.598,-1.44,0.267,0.847,-0.58
417806,G2 Gozen,MIBR GC,0,0.76,0.667,0.093,0.8,0.9,-0.1,3.4,10.8,-7.4,-6.3,0,3,-19,3,1.1,1.1,0.0,217.1,215.2,1.9,1.16,1.12,0.04,0.74,0.72,0.02,141.9,140.9,1.0,0.8,0.8,0.0,0.28,0.27,0.02,0.11,0.12,-0.01,2.023,1.187,0.836,1.015,0.784,0.231,1.983,1.231,0.752,2.199,0.638,1.561,1.052,0.865,0.187,1.501,0.887,0.614,0.493,-0.389,0.882,-0.173,0.598,-0.771,1.46,0.847,0.613
417805,Xipto Esports GC,MIBR GC,0,0.933,0.654,0.279,0.9,0.8,0.1,6.6,10.4,-3.8,-3.3,1,2,-10,3,1.0,1.1,-0.1,212.8,215.2,-2.4,1.02,1.12,-0.1,0.7,0.72,-0.02,140.8,140.9,-0.1,0.7,0.8,-0.0,0.26,0.27,-0.01,0.116,0.12,-0.004,-0.359,1.187,-1.546,0.474,0.784,-0.31,-0.557,1.231,-1.788,-1.011,0.638,-1.649,0.836,0.865,-0.029,0.399,0.887,-0.488,-0.714,-0.389,-0.325,0.298,0.598,-0.3,0.054,0.847,-0.793
417797,G2 Gozen,Shopify Rebellion Gold,0,0.77,0.838,-0.068,0.9,0.9,0.0,6.0,14.0,-8.0,-2.0,0,2,-4,2,1.1,1.1,0.1,217.1,206.9,10.2,1.16,1.06,0.1,0.74,0.73,0.01,141.9,135.0,6.9,0.8,0.7,0.1,0.28,0.3,-0.02,0.11,0.102,0.008,2.023,0.401,1.622,1.015,-0.268,1.283,1.983,0.229,1.754,2.199,1.042,1.157,1.052,-0.279,1.331,1.501,-0.243,1.744,0.493,1.423,-0.93,-0.173,-0.842,0.669,1.46,0.267,1.193
417803,Xipto Esports GC,KRÜ BLAZE,1,0.929,0.906,0.022,0.9,0.9,0.0,9.6,10.8,-1.2,0.0,2,1,0,3,1.0,1.1,-0.1,212.8,205.9,6.9,1.02,1.16,-0.13,0.7,0.74,-0.04,140.8,134.8,6.0,0.7,0.7,0.0,0.26,0.28,-0.03,0.116,0.09,0.026,-0.359,1.567,-1.926,0.474,-0.391,0.865,-0.557,1.831,-2.388,-1.011,1.865,-2.876,0.836,-0.321,1.157,0.399,0.187,0.212,-0.714,0.54,-1.254,0.298,-1.951,2.249,0.054,0.812,-0.758
417804,MIBR GC,ZETA DIVISION GC,1,0.64,0.0,0.64,0.8,0.0,0.8,8.8,-15.7,24.5,11.5,2,0,23,2,1.1,1.0,0.1,215.2,197.0,18.2,1.12,1.0,0.12,0.72,0.72,0.01,140.9,132.0,8.9,0.8,0.7,0.1,0.27,0.25,0.02,0.12,0.1,0.02,1.187,0.0,1.187,0.784,0.0,0.784,1.231,0.0,1.231,0.638,0.0,0.638,0.865,0.0,0.865,0.887,0.0,0.887,-0.389,0.0,-0.389,0.598,0.0,0.598,0.847,0.0,0.847
417796,Shopify Rebellion Gold,Xipto Esports GC,1,0.833,1.0,-0.167,0.9,1.0,-0.1,17.0,13.8,3.2,3.5,2,0,7,2,1.1,1.0,0.0,206.9,212.8,-5.9,1.06,1.02,0.04,0.73,0.7,0.03,135.0,140.8,-5.8,0.7,0.7,-0.0,0.3,0.26,0.05,0.102,0.116,-0.014,0.401,-0.359,0.76,-0.268,0.474,-0.742,0.229,-0.557,0.786,1.042,-1.011,2.053,-0.279,0.836,-1.115,-0.243,0.399,-0.642,1.423,-0.714,2.137,-0.842,0.298,-1.14,0.267,0.054,0.213
