match_id,team1,team2,event,series,winner,score_diff,total_rnd_diff,num_maps,avg_round_diff,max_round_diff,min_round_diff,maps_played,t1_matches,t1_wins,t1_map_diff,t1_round_diff,t2_matches,t2_wins,t2_map_diff,t2_round_diff
414529,Digital Athletics,FUT Esports,Red Bull Home Ground #5 Qualifiers,Turkey Qualifier–Day 1,0,-1,-2,1,-2.0,-2,-2,Lotus,1,0,-1,-2,99,57,12,98
414525,FUT Esports,Papara SuperMassive,Red Bull Home Ground #5 Qualifiers,Turkey Qualifier–Day 1,1,1,2,1,2.0,2,2,Bind,99,57,12,98,2,0,-2,-11
414690,Wolves Esports,Xi Lai Gaming,WALL-E Cup,Main Event–Upper Quarterfinals,1,2,8,2,4.0,5,3,Abyss|Bind,67,34,2,-36,60,35,18,93
414238,Rex Regum Qeon,T1,Red Bull Home Ground #5,APAC Play-ins–Semifinals,0,-2,-14,2,-7.0,-4,-10,Ascent|Icebox,65,31,-5,-25,94,53,15,133
414689,JDG Esports,All Gamers,WALL-E Cup,Main Event–Upper Quarterfinals,0,-1,4,3,1.3333333333333333,11,-4,Haven|Bind|Sunset,49,19,-10,-1,45,13,-33,-253
414236,T1,CREST GAMING Zst,Red Bull Home Ground #5,APAC Play-ins–Group 2,1,1,3,1,3.0,3,3,Bind,94,53,15,133,3,0,-3,-16
414232,TALON,DetonatioN FocusMe,Red Bull Home Ground #5,APAC Play-ins–Group 1,0,-1,-3,1,-3.0,-3,-3,Lotus,62,28,-9,-82,46,13,-35,-259
414235,ZETA DIVISION,T1,Red Bull Home Ground #5,APAC Play-ins–Group 2,1,1,6,1,6.0,6,6,Lotus,58,24,-21,-187,94,53,15,133
414231,TALON,Rex Regum Qeon,Red Bull Home Ground #5,APAC Play-ins–Group 1,1,1,2,1,2.0,2,2,Sunset,62,28,-9,-82,65,31,-5,-25
414234,ZETA DIVISION,CREST GAMING Zst,Red Bull Home Ground #5,APAC Play-ins–Group 2,1,1,5,1,5.0,5,5,Haven,58,24,-21,-187,3,0,-3,-16
414230,Rex Regum Qeon,DetonatioN FocusMe,Red Bull Home Ground #5,APAC Play-ins–Group 1,1,1,3,1,3.0,3,3,Haven,65,31,-5,-25,46,13,-35,-259
411592,FlyQuest RED,Shopify Rebellion Gold,Game Changers 2024 North America: Series 3,Main Event–Upper Final,0,-2,-7,2,-3.5,-3,-4,Sunset|Bind,12,2,-13,-72,76,54,60,395
410093,Killer Angel Girls ESC,Nova Esports GC,Game Changers 2024 China,Knockouts–Lower Round 3,1,1,-3,3,-1.0,5,-10,Sunset|Ascent|Abyss,2,2,2,8,16,9,5,75
411591,YFP X,Shopify Rebellion Gold,Game Changers 2024 North America: Series 3,Main Event–Upper Semifinals,0,-1,-20,3,-6.666666666666667,2,-11,Haven|Sunset|Ascent,4,0,-7,-46,76,54,60,395
411589,Shopify Rebellion Gold,Teddy Tactics,Game Changers 2024 North America: Series 3,Main Event–Upper Quarterfinals,1,2,22,2,11.0,11,11,Haven|Icebox,76,54,60,395,1,0,-2,-22
413306,NASR Ignite,GIANTX GC,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Lower Final,0,-2,-22,2,-11.0,-10,-12,Sunset|Ascent,18,5,-14,-120,78,45,19,135
413305,VALIANT GC,GIANTX GC,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Lower Round 5,0,-2,-20,2,-10.0,-8,-12,Icebox|Bind,9,2,-9,-54,78,45,19,135
413304,Karmine Corp GC,GIANTX GC,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Lower Round 4,0,-1,0,3,0.0,12,-7,Ascent|Haven|Bind,82,38,-6,-42,78,45,19,135
407936,MIBR GC,Team Liquid Brazil,Game Changers 2024 Brazil: Series 3,Main Event–Grand Final,1,2,18,4,4.5,9,-3,Lotus|Sunset|Bind|Ascent,60,39,35,316,56,43,60,392
413196,SK Nebula,GIANTX GC,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Lower Round 3,0,-2,-12,2,-6.0,-4,-8,Icebox|Sunset,10,1,-13,-74,78,45,19,135
413193,G2 Gozen,NASR Ignite,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Upper Final,1,2,19,2,9.5,12,7,Sunset|Bind,119,85,100,657,18,5,-14,-120
410092,Dragon,Nova Esports GC,Game Changers 2024 China,Knockouts–Lower Round 2,0,-1,-16,3,-5.333333333333333,2,-10,Icebox|Sunset|Haven,1,0,-1,-16,16,9,5,75
407942,Team Liquid Brazil,LOUD GC,Game Changers 2024 Brazil: Series 3,Main Event–Lower Final,1,2,6,4,1.5,6,-4,Abyss|Bind|Haven|Sunset,56,43,60,392,11,3,-11,-48
412529,GIANTX GC,MAD Lions KOI,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Lower Round 2,1,1,-1,3,-0.3333333333333333,3,-6,Lotus|Icebox|Ascent,78,45,19,135,3,1,-2,-5
412866,G2 Gozen,Karmine Corp GC,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Upper Semifinals,1,1,9,3,3.0,8,-2,Bind|Sunset|Lotus,119,85,100,657,82,38,-6,-42
407935,MIBR GC,Team Liquid Brazil,Game Changers 2024 Brazil: Series 3,Main Event–Upper Final,1,1,8,3,2.6666666666666665,9,-4,Lotus|Sunset|Bind,60,39,35,316,56,43,60,392
412348,VALIANT GC,Karmine Corp GC,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Upper Quarterfinals,0,-1,-4,3,-1.3333333333333333,6,-8,Haven|Icebox|Bind,9,2,-9,-54,82,38,-6,-42
409238,Akave Esports GC,KRÜ BLAZE,Game Changers 2024 LATAM: Regional Finals,Main Event–Grand Finals,0,-3,-22,3,-7.333333333333333,-2,-11,Sunset|Bind|Lotus,2,0,-5,-31,48,39,62,506
412345,G2 Gozen,Zerance Mint,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Upper Quarterfinals,1,2,19,2,9.5,10,9,Sunset|Icebox,119,85,100,657,8,0,-13,-89
412346,GIANTX GC,BBL Queens,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Upper Quarterfinals,0,-1,-2,3,-0.6666666666666666,7,-6,Icebox|Lotus|Haven,78,45,19,135,15,7,-3,-42
410090,Nova Esports GC,DaiZhu,Game Changers 2024 China,Knockouts–Lower Round 1,1,2,14,2,7.0,11,3,Haven|Bind,16,9,5,75,1,0,-2,-14
412340,Karmine Corp GC,Gamax Lite,VCT OFF//SEASON Spotlight Series 2024: EMEA,Main Event–Upper Round 1,1,2,11,2,5.5,8,3,Haven|Bind,82,38,-6,-42,1,0,-2,-11
410083,Killer Angel Girls ESC,Nova Esports GC,Game Changers 2024 China,Knockouts–Upper Quarterfinals,1,1,11,3,3.6666666666666665,10,-4,Icebox|Sunset|Bind,2,2,2,8,16,9,5,75
412065,Sentinels,Tarik's Allstars,Sentinels Showmatch 2024,Sentinels vs. Tarik–Showmatch,1,3,21,3,7.0,10,5,Haven|Pearl|Fracture,108,70,52,324,2,0,-4,-31
405037,G2 Gozen,GIANTX GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Grand Final,1,2,9,4,2.25,6,-5,Lotus|Sunset|Abyss|Haven,119,85,100,657,78,45,19,135
361136,Xipto Esports GC,ZETA DIVISION GC,Game Changers 2024 Pacific,Playoffs–Grand Final,1,3,24,3,8.0,11,5,Sunset|Icebox|Haven,27,21,30,252,4,0,-9,-70
407844,Creator Gaming GC,Nova Esports GC,Game Changers 2024 China,Group Stage–Decider (B),0,-2,-19,2,-9.5,-7,-12,Bind|Sunset,1,0,-2,-19,16,9,5,75
361134,Xipto Esports GC,sisu,Game Changers 2024 Pacific,Playoffs–Semifinals,1,1,10,3,3.333333333333333,7,-2,Abyss|Sunset|Bind,27,21,30,252,2,0,-3,-31
407843,TeLa NvBing Esports,Nova Esports GC,Game Changers 2024 China,Group Stage–Elimination (B),0,-2,-19,2,-9.5,-9,-10,Haven|Abyss,1,0,-2,-19,16,9,5,75
361126,ZETA DIVISION GC,Xipto Esports GC,Game Changers 2024 Pacific,Group Stage–Winner's (A),0,-2,-15,2,-7.5,-7,-8,Ascent|Bind,4,0,-9,-70,27,21,30,252
361125,Xipto Esports GC,FENNEL GC,Game Changers 2024 Pacific,Group Stage–Opening (A),1,2,14,2,7.0,10,4,Sunset|Haven,27,21,30,252,2,0,-3,-19
381311,KRÜ BLAZE,9z Team GC,Game Changers 2024 LATAM South: Closing,Playoffs–Grand Final,1,3,19,3,6.333333333333333,8,4,Bind|Lotus|Sunset,48,39,62,506,7,0,-16,-131
408415,Sentinels,Cloud9,Red Bull Home Ground #5,NA Play-ins–Grand Final,0,-2,-7,2,-3.5,-3,-4,Lotus|Bind,108,70,52,324,83,43,-2,43
408414,Sentinels,YFP,Red Bull Home Ground #5,NA Play-ins–Semifinals,1,1,2,3,0.6666666666666666,4,-4,Sunset|Lotus|Icebox,108,70,52,324,3,0,-5,-23
408413,Cloud9,Moist x Shopify,Red Bull Home Ground #5,NA Play-ins–Semifinals,1,1,15,3,5.0,10,-5,Bind|Ascent|Sunset,83,43,-2,43,7,2,-4,-22
405043,NASR Ignite,GIANTX GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Lower Final,0,-2,-16,4,-4.0,4,-10,Ascent|Icebox|Abyss|Lotus,18,5,-14,-120,78,45,19,135
407934,LOUD GC,Team Liquid Brazil,Game Changers 2024 Brazil: Series 3,Main Event–Upper Semifinals,0,-2,-7,2,-3.5,-3,-4,Abyss|Lotus,11,3,-11,-48,56,43,60,392
407933,MIBR GC,TBS Esports GC,Game Changers 2024 Brazil: Series 3,Main Event–Upper Semifinals,1,2,15,2,7.5,9,6,Sunset|Bind,60,39,35,316,5,0,-9,-66
405042,Team Falcons Vega,GIANTX GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Lower Round 3,0,-1,-11,3,-3.6666666666666665,5,-11,Icebox|Haven|Ascent,21,9,-9,-50,78,45,19,135
405036,G2 Gozen,NASR Ignite,Game Changers 2024 EMEA: Stage 3,Playoffs–Upper Final,1,1,4,3,1.3333333333333333,8,-9,Bind|Lotus|Sunset,119,85,100,657,18,5,-14,-120
405041,HEROIC Valkyries,GIANTX GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Lower Round 2,0,-2,-15,2,-7.5,-5,-10,Icebox|Haven,11,2,-13,-103,78,45,19,135
407932,Team Liquid Brazil,Quackers,Game Changers 2024 Brazil: Series 3,Main Event–Upper Quarterfinals,1,2,13,2,6.5,9,4,Lotus|Ascent,56,43,60,392,1,0,-2,-13
405034,G2 Gozen,HEROIC Valkyries,Game Changers 2024 EMEA: Stage 3,Playoffs–Upper Semifinals,1,2,9,2,4.5,7,2,Abyss|Bind,119,85,100,657,11,2,-13,-103
407841,Nova Esports GC,Ambitious Legend Gaming GC,Game Changers 2024 China,Group Stage–Opening (B),0,-2,-16,2,-8.0,-6,-10,Bind|Haven,16,9,5,75,3,1,-2,-2
407929,MIBR GC,PS5PATAS,Game Changers 2024 Brazil: Series 3,Main Event–Upper Quarterfinals,1,2,20,2,10.0,11,9,Ascent|Bind,60,39,35,316,2,0,-4,-42
405039,Odd 1 OUT,GIANTX GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Lower Round 1,0,-2,-14,2,-7.0,-3,-11,Haven|Ascent,8,3,-2,-28,78,45,19,135
405038,VALIANT GC,Karmine Corp GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Lower Round 1,1,2,13,2,6.5,8,5,Lotus|Haven,9,2,-9,-54,82,38,-6,-42
405031,HEROIC Valkyries,Karmine Corp GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Upper Quarterfinals,1,2,10,2,5.0,8,2,Haven|Abyss,11,2,-13,-103,82,38,-6,-42
405030,G2 Gozen,VALIANT GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Upper Quarterfinals,1,2,14,2,7.0,9,5,Sunset|Icebox,119,85,100,657,9,2,-9,-54
405033,NASR Ignite,GIANTX GC,Game Changers 2024 EMEA: Stage 3,Playoffs–Upper Quarterfinals,1,2,4,2,2.0,2,2,Ascent|Lotus,18,5,-14,-120,78,45,19,135
381308,KRÜ BLAZE,9z Team GC,Game Changers 2024 LATAM South: Closing,Playoffs–Upper Final,1,1,20,5,4.0,10,-4,Icebox|Lotus|Bind|Ascent|Haven,48,39,62,506,7,0,-16,-131
400164,Rare Atom,Xi Lai Gaming,Champions Tour 2024 China: Ascension,Playoffs–Grand Final,0,-3,-22,3,-7.333333333333333,-6,-8,Bind|Sunset|Lotus,15,8,-4,-54,60,35,18,93
400166,Xi Lai Gaming,Chosen Clique Gaming,Champions Tour 2024 China: Ascension,Playoffs–Lower Final,1,1,17,5,3.4,11,-2,Ascent|Sunset|Abyss|Lotus|Haven,60,35,18,93,3,0,-5,-41
400163,Rare Atom,Xi Lai Gaming,Champions Tour 2024 China: Ascension,Playoffs–Upper Final,1,1,7,3,2.333333333333333,8,-3,Sunset|Bind|Ascent,15,8,-4,-54,60,35,18,93
400162,Chosen Clique Gaming,Xi Lai Gaming,Champions Tour 2024 China: Ascension,Playoffs–Upper Semifinals,0,-2,-11,2,-5.5,-3,-8,Icebox|Abyss,3,0,-5,-41,60,35,18,93
400872,NASR Ignite,Karmine Corp GC,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 5,1,2,10,2,5.0,6,4,Bind|Lotus,18,5,-14,-120,82,38,-6,-42
400871,GIANTX GC,VALIANT GC,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 5,1,2,7,2,3.5,5,2,Lotus|Ascent,78,45,19,135,9,2,-9,-54
400869,G2 Gozen,NASR Ignite,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 5,1,2,10,2,5.0,8,2,Haven|Bind,119,85,100,657,18,5,-14,-120
400868,G2 Gozen,Odd 1 OUT,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 4,1,2,15,2,7.5,8,7,Lotus|Bind,119,85,100,657,8,3,-2,-28
400867,HEROIC Valkyries,GIANTX GC,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 4,1,2,10,2,5.0,8,2,Abyss|Sunset,11,2,-13,-103,78,45,19,135
400155,Xi Lai Gaming,ZY Gaming,Champions Tour 2024 China: Ascension,Group Stage–Decider (A),1,1,-4,3,-1.3333333333333333,4,-10,Lotus|Ascent|Icebox,60,35,18,93,1,0,-1,4
400865,ALTERNATE aTTaX Ruby,Karmine Corp GC,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 4,0,-2,-24,2,-12.0,-11,-13,Sunset|Haven,5,0,-9,-72,82,38,-6,-42
400153,Rare Atom,Xi Lai Gaming,Champions Tour 2024 China: Ascension,Group Stage–Winner's (A),1,2,13,2,6.5,7,6,Lotus|Sunset,15,8,-4,-54,60,35,18,93
400862,Team Falcons Vega,GIANTX GC,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 3,1,1,1,3,0.3333333333333333,6,-10,Abyss|Sunset|Haven,21,9,-9,-50,78,45,19,135
398827,Xi Lai Gaming,Xtreme Gaming,Champions Tour 2024 China: Ascension,Group Stage–Opening (A),1,1,7,3,2.333333333333333,8,-5,Bind|Sunset|Lotus,60,35,18,93,1,0,-1,-7
400857,GIANTX GC,BBL Queens,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 2,1,2,12,2,6.0,7,5,Sunset|Ascent,78,45,19,135,15,7,-3,-42
400856,G2 Gozen,Karmine Corp GC,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 2,1,2,12,2,6.0,9,3,Abyss|Bind,119,85,100,657,82,38,-6,-42
400855,G2 Gozen,ALTERNATE aTTaX Ruby,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 1,1,2,17,2,8.5,9,8,Abyss|Lotus,119,85,100,657,5,0,-9,-72
400852,Karmine Corp GC,Odd 1 OUT,Game Changers 2024 EMEA: Stage 3,Group Stage–Round 1,1,2,8,2,4.0,5,3,Haven|Lotus,82,38,-6,-42,8,3,-2,-28
381286,Zen eSports GC,KRÜ BLAZE,Game Changers 2024 LATAM South: Closing,Regular Phase–Week 5,0,-1,-12,3,-4.0,2,-9,Haven|Icebox|Lotus,3,0,-5,-39,48,39,62,506
381284,KRÜ BLAZE,LEVIATÁN GC,Game Changers 2024 LATAM South: Closing,Regular Phase–Week 4,1,1,14,3,4.666666666666667,12,-2,Icebox|Haven|Lotus,48,39,62,506,8,2,-5,-53
378829,EDward Gaming,Team Heretics,Valorant Champions 2024,Playoffs–Grand Final,1,1,8,5,1.6,9,-7,Haven|Sunset|Lotus|Bind|Abyss,133,84,73,457,92,53,31,138
378836,LEVIATÁN,Team Heretics,Valorant Champions 2024,Playoffs–Lower Final,0,-2,-14,4,-3.5,4,-10,Icebox|Sunset|Abyss|Lotus,75,41,21,76,92,53,31,138
378835,Team Heretics,Sentinels,Valorant Champions 2024,Playoffs–Lower Round 3,1,1,5,3,1.6666666666666667,6,-5,Haven|Icebox|Abyss,92,53,31,138,108,70,52,324
378828,EDward Gaming,LEVIATÁN,Valorant Champions 2024,Playoffs–Upper Final,1,1,9,3,3.0,9,-2,Icebox|Lotus|Abyss,133,84,73,457,75,41,21,76
378833,Team Heretics,DRX,Valorant Champions 2024,Playoffs–Lower Round 2,1,1,3,3,1.0,8,-8,Abyss|Sunset|Icebox,92,53,31,138,118,70,27,178
378834,Sentinels,FNATIC,Valorant Champions 2024,Playoffs–Lower Round 2,1,1,5,3,1.6666666666666667,7,-4,Sunset|Bind|Lotus,108,70,52,324,97,66,56,388
378827,LEVIATÁN,Team Heretics,Valorant Champions 2024,Playoffs–Upper Semifinals,1,2,5,2,2.5,3,2,Icebox|Lotus,75,41,21,76,92,53,31,138
378826,Sentinels,EDward Gaming,Valorant Champions 2024,Playoffs–Upper Semifinals,0,-1,-7,3,-2.333333333333333,4,-7,Haven|Lotus|Sunset,108,70,52,324,133,84,73,457
378832,G2 Esports,FNATIC,Valorant Champions 2024,Playoffs–Lower Round 1,0,-2,-12,2,-6.0,-2,-10,Haven|Bind,104,64,41,285,97,66,56,388
378831,DRX,Trace Esports,Valorant Champions 2024,Playoffs–Lower Round 1,1,2,18,2,9.0,10,8,Lotus|Abyss,118,70,27,178,91,48,1,5
378825,Team Heretics,FNATIC,Valorant Champions 2024,Playoffs–Upper Quarterfinals,1,2,12,2,6.0,10,2,Lotus|Abyss,92,53,31,138,97,66,56,388
378824,G2 Esports,LEVIATÁN,Valorant Champions 2024,Playoffs–Upper Quarterfinals,0,-2,-10,2,-5.0,-2,-8,Icebox|Abyss,104,64,41,285,75,41,21,76
378823,Trace Esports,EDward Gaming,Valorant Champions 2024,Playoffs–Upper Quarterfinals,0,-2,-9,2,-4.5,-3,-6,Bind|Sunset,91,48,1,5,133,84,73,457
378822,DRX,Sentinels,Valorant Champions 2024,Playoffs–Upper Quarterfinals,0,-2,-7,2,-3.5,-2,-5,Sunset|Haven,118,70,27,178,108,70,52,324
378677,EDward Gaming,Paper Rex,Valorant Champions 2024,Group Stage–Decider (D),1,1,4,3,1.3333333333333333,9,-10,Icebox|Sunset|Lotus,133,84,73,457,115,81,78,466
378672,LEVIATÁN,Team Vitality,Valorant Champions 2024,Group Stage–Decider (C),1,2,11,2,5.5,9,2,Icebox|Sunset,75,41,21,76,62,32,1,56
378660,FNATIC,KRÜ Esports,Valorant Champions 2024,Group Stage–Decider (A),1,1,10,3,3.333333333333333,8,-2,Sunset|Haven|Lotus,97,66,56,388,66,29,-9,-7
378666,Gen.G,Sentinels,Valorant Champions 2024,Group Stage–Decider (B),0,-2,-11,2,-5.5,-4,-7,Lotus|Icebox,105,67,44,332,108,70,52,324
378676,FUT Esports,Paper Rex,Valorant Champions 2024,Group Stage–Elimination (D),0,-2,-9,2,-4.5,-2,-7,Sunset|Bind,99,57,12,98,115,81,78,466
378671,TALON,Team Vitality,Valorant Champions 2024,Group Stage–Elimination (C),0,-2,-12,2,-6.0,-5,-7,Lotus|Sunset,62,28,-9,-82,62,32,1,56
378659,Bilibili Gaming,KRÜ Esports,Valorant Champions 2024,Group Stage–Elimination (A),0,-2,-13,2,-6.5,-4,-9,Lotus|Icebox,104,52,5,-43,66,29,-9,-7
378665,Sentinels,FunPlus Phoenix,Valorant Champions 2024,Group Stage–Elimination (B),1,2,13,2,6.5,8,5,Bind|Lotus,108,70,52,324,94,48,-3,100
378675,EDward Gaming,G2 Esports,Valorant Champions 2024,Group Stage–Winner's (D),0,-1,1,3,0.3333333333333333,5,-2,Icebox|Haven|Bind,133,84,73,457,104,64,41,285
378670,LEVIATÁN,Trace Esports,Valorant Champions 2024,Group Stage–Winner's (C),0,-1,-7,3,-2.333333333333333,4,-8,Bind|Sunset|Ascent,75,41,21,76,91,48,1,5
378658,FNATIC,DRX,Valorant Champions 2024,Group Stage–Winner's (A),0,-2,-9,2,-4.5,-2,-7,Abyss|Lotus,97,66,56,388,118,70,27,178
378664,Gen.G,Team Heretics,Valorant Champions 2024,Group Stage–Winner's (B),0,-1,-3,3,-1.0,2,-3,Abyss|Lotus|Bind,105,67,44,332,92,53,31,138
378673,EDward Gaming,FUT Esports,Valorant Champions 2024,Group Stage–Opening (D),1,2,7,2,3.5,4,3,Lotus|Bind,133,84,73,457,99,57,12,98
378674,G2 Esports,Paper Rex,Valorant Champions 2024,Group Stage–Opening (D),1,2,9,2,4.5,5,4,Icebox|Lotus,104,64,41,285,115,81,78,466
378669,Team Vitality,Trace Esports,Valorant Champions 2024,Group Stage–Opening (C),0,-1,-2,3,-0.6666666666666666,6,-6,Ascent|Sunset|Bind,62,32,1,56,91,48,1,5
378667,LEVIATÁN,TALON,Valorant Champions 2024,Group Stage–Opening (C),1,2,7,2,3.5,5,2,Bind|Ascent,75,41,21,76,62,28,-9,-82
378656,FNATIC,Bilibili Gaming,Valorant Champions 2024,Group Stage–Opening (A),1,2,13,2,6.5,9,4,Bind|Lotus,97,66,56,388,104,52,5,-43
378657,DRX,KRÜ Esports,Valorant Champions 2024,Group Stage–Opening (A),1,1,3,3,1.0,7,-11,Haven|Abyss|Bind,118,70,27,178,66,29,-9,-7
378663,FunPlus Phoenix,Team Heretics,Valorant Champions 2024,Group Stage–Opening (B),0,-1,0,3,0.0,4,-2,Abyss|Bind|Lotus,94,48,-3,100,92,53,31,138
378662,Gen.G,Sentinels,Valorant Champions 2024,Group Stage–Opening (B),1,2,11,2,5.5,6,5,Haven|Ascent,105,67,44,332,108,70,52,324
379182,MIBR GC,LOUD GC,Game Changers 2024 Brazil: Series 2,Main Event–Upper Semifinals,1,2,7,2,3.5,4,3,Bind|Haven,60,39,35,316,11,3,-11,-48
379181,Team Liquid Brazil,TBS Esports GC,Game Changers 2024 Brazil: Series 2,Main Event–Upper Semifinals,1,1,7,3,2.333333333333333,5,-3,Bind|Icebox|Sunset,56,43,60,392,5,0,-9,-66
369932,Xipto Esports GC,sisu,Game Changers 2024 Southeast Asia: Stage 2,Playoffs–Grand Final,1,2,21,4,5.25,11,-2,Split|Icebox|Bind|Haven,27,21,30,252,2,0,-3,-31
379819,FlyQuest RED,Shopify Rebellion Gold,Game Changers 2024 North America: Series 3,Closed Qualifier #1–Grand Final,1,1,3,3,1.0,3,-2,Icebox|Sunset|Lotus,12,2,-13,-72,76,54,60,395
369929,Xipto Esports GC,BOBA,Game Changers 2024 Southeast Asia: Stage 2,Playoffs–Upper Final,1,2,17,2,8.5,10,7,Lotus|Split,27,21,30,252,3,0,-7,-57
369923,Xipto Esports GC,invincible gc,Game Changers 2024 Southeast Asia: Stage 2,Playoffs–Upper Semifinals,1,2,14,2,7.0,10,4,Bind|Lotus,27,21,30,252,1,0,-2,-14
379179,MIBR GC,Team Leveling,Game Changers 2024 Brazil: Series 2,Main Event–Upper Quarterfinals,1,2,16,2,8.0,9,7,Abyss|Bind,60,39,35,316,1,0,-2,-16
379177,Team Liquid Brazil,PS5PATAS,Game Changers 2024 Brazil: Series 2,Main Event–Upper Quarterfinals,1,2,22,2,11.0,11,11,Haven|Sunset,56,43,60,392,2,0,-4,-42
369919,Xipto Esports GC,LILAX,Game Changers 2024 Southeast Asia: Stage 2,Playoffs–Upper Quarterfinals,1,2,23,2,11.5,12,11,Ascent|Split,27,21,30,252,1,0,-2,-23
371271,G2 Esports,LEVIATÁN,Champions Tour 2024: Americas Stage 2,Playoffs–Grand Final,0,-2,-9,4,-2.25,4,-9,Lotus|Haven|Bind|Ascent,104,64,41,285,75,41,21,76
365321,Gen.G,DRX,Champions Tour 2024: Pacific Stage 2,Playoffs–Grand Final,1,2,4,4,1.0,7,-7,Haven|Bind|Lotus|Icebox,105,67,44,332,118,70,27,178
371273,LEVIATÁN,KRÜ Esports,Champions Tour 2024: Americas Stage 2,Playoffs–Lower Final,1,1,8,5,1.6,10,-6,Icebox|Haven|Sunset|Abyss|Ascent,75,41,21,76,66,29,-9,-7
371283,FNATIC,Team Vitality,Champions Tour 2024: EMEA Stage 2,Playoffs–Grand Final,1,2,15,4,3.75,10,-4,Haven|Ascent|Lotus|Bind,97,66,56,388,62,32,1,56
370727,EDward Gaming,FunPlus Phoenix,Champions Tour 2024: China Stage 2,Playoffs–Grand Final,1,1,6,5,1.2,6,-5,Sunset|Abyss|Haven|Icebox|Bind,133,84,73,457,94,48,-3,100
365323,DRX,Paper Rex,Champions Tour 2024: Pacific Stage 2,Playoffs–Lower Final,1,1,3,5,0.6,6,-6,Abyss|Lotus|Bind|Icebox|Ascent,118,70,27,178,115,81,78,466
371272,KRÜ Esports,100 Thieves,Champions Tour 2024: Americas Stage 2,Playoffs–Lower Round 1,1,1,0,3,0.0,2,-4,Icebox|Lotus|Ascent,66,29,-9,-7,68,33,2,42
371270,LEVIATÁN,G2 Esports,Champions Tour 2024: Americas Stage 2,Playoffs–Upper Final,0,-2,-12,2,-6.0,-5,-7,Icebox|Bind,75,41,21,76,104,64,41,285
371285,Team Vitality,Team Heretics,Champions Tour 2024: EMEA Stage 2,Playoffs–Lower Final,1,2,16,4,4.0,10,-7,Icebox|Sunset|Lotus|Haven,62,32,1,56,92,53,31,138
370729,Trace Esports,FunPlus Phoenix,Champions Tour 2024: China Stage 2,Playoffs–Lower Final,0,-1,-7,5,-1.4,5,-5,Lotus|Ascent|Abyss|Bind|Haven,91,48,1,5,94,48,-3,100
371269,G2 Esports,100 Thieves,Champions Tour 2024: Americas Stage 2,Playoffs–Upper Semifinals,1,2,11,2,5.5,8,3,Lotus|Abyss,104,64,41,285,68,33,2,42
371268,LEVIATÁN,KRÜ Esports,Champions Tour 2024: Americas Stage 2,Playoffs–Upper Semifinals,1,2,20,2,10.0,11,9,Icebox|Sunset,75,41,21,76,66,29,-9,-7
370728,FunPlus Phoenix,Bilibili Gaming,Champions Tour 2024: China Stage 2,Playoffs–Lower Round 1,1,1,11,3,3.6666666666666665,10,-2,Ascent|Icebox|Lotus,94,48,-3,100,104,52,5,-43
370726,Trace Esports,EDward Gaming,Champions Tour 2024: China Stage 2,Playoffs–Upper Final,0,-2,-19,2,-9.5,-8,-11,Sunset|Abyss,91,48,1,5,133,84,73,457
371267,Sentinels,100 Thieves,Champions Tour 2024: Americas Stage 2,Playoffs–Knockout Round,0,-2,-9,2,-4.5,-3,-6,Haven|Ascent,108,70,52,324,68,33,2,42
371266,KRÜ Esports,Cloud9,Champions Tour 2024: Americas Stage 2,Playoffs–Knockout Round,1,1,7,3,2.333333333333333,7,-2,Abyss|Lotus|Haven,66,29,-9,-7,83,43,-2,43
371284,Team Heretics,FUT Esports,Champions Tour 2024: EMEA Stage 2,Playoffs–Lower Round 1,1,2,5,2,2.5,3,2,Abyss|Sunset,92,53,31,138,99,57,12,98
