match_id,team1,team2,winner,team1_winrate,team2_winrate,winrate_diff,team1_recent_form,team2_recent_form,form_diff,team1_avg_rnd_diff,team2_avg_rnd_diff,rnd_diff_diff,avg_map_rnd_diff,maps_won_team1,maps_won_team2,total_rnd_diff,total_score
371279,FNATIC,Karmine Corp,1,0.783,0.421,0.362,0.7,0.3,0.4,6.6,-6.6,13.2,1.0,2,1,3,3
371278,Team Vitality,Natus Vincere,1,0.516,0.571,-0.055,0.6,0.4,0.2,-0.8,-8.8,8.0,3.0,2,1,9,3
353201,Sentinels,G2 Esports,0,0.674,0.521,0.153,0.7,0.7,0.0,5.2,-4.0,9.2,-5.5,0,2,-11,2
353200,LOUD,100 Thieves,1,0.609,0.486,0.122,0.3,0.6,-0.3,-5.0,-1.8,-3.2,-1.3,2,1,-4,3
365322,Paper Rex,TALON,1,0.724,0.448,0.276,0.7,0.5,0.2,5.6,-3.4,9.0,10.0,2,0,20,2
366181,Xi Lai Gaming,KeepBest Gaming,1,1.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,13.0,5.3,3,0,16,3
365320,Gen.G,DRX,1,0.642,0.625,0.017,0.9,0.6,0.3,8.0,3.4,4.6,2.7,2,1,8,3
353199,LEVIATÁN,FURIA,1,0.575,0.432,0.143,0.6,0.3,0.3,6.0,-2.2,8.2,7.0,2,0,14,2
353198,Evil Geniuses,MIBR,0,0.575,0.344,0.231,0.4,0.1,0.3,2.0,-9.6,11.6,-7.5,0,2,-15,2
365319,DRX,TALON,1,0.618,0.464,0.154,0.6,0.6,0.0,4.6,-0.2,4.8,7.0,2,0,14,2
365318,Paper Rex,Gen.G,0,0.737,0.635,0.102,0.8,0.9,-0.1,10.8,5.4,5.4,-5.5,0,2,-11,2
366179,Xi Lai Gaming,Chosen Clique Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2,0,13,2
353197,Cloud9,KRÜ Esports,0,0.596,0.303,0.293,0.6,0.4,0.2,-4.0,-5.0,1.0,-4.5,0,2,-9,2
365317,Team Secret,TALON,0,0.6,0.444,0.156,0.7,0.5,0.2,4.4,-4.0,8.4,-2.0,0,2,-4,2
365316,Gen.G,Rex Regum Qeon,1,0.627,0.462,0.166,0.9,0.6,0.3,7.6,2.6,5.0,3.5,2,0,7,2
353203,Team Vitality,Karmine Corp,1,0.5,0.432,0.068,0.6,0.3,0.3,0.0,-6.4,6.4,2.3,2,1,7,3
353175,Natus Vincere,Gentle Mates,1,0.561,0.6,-0.039,0.4,0.3,0.1,-10.6,-6.6,-4.0,1.0,2,1,3,3
369423,Sin Prisa Gaming,Nongshim RedForce,1,1.0,0.5,0.5,1.0,0.7,0.3,11.0,0.8,10.2,2.3,2,1,7,3
353174,FNATIC,Team Liquid,1,0.778,0.486,0.291,0.7,0.4,0.3,3.2,1.0,2.2,7.5,2,0,15,2
353173,Team Heretics,KOI,1,0.5,0.375,0.125,0.8,0.3,0.5,5.4,4.0,1.4,1.7,2,1,5,3
369420,Nongshim RedForce,Team IAM,1,0.481,0.0,0.481,0.6,0.0,0.6,3.6,-3.5,7.1,1.7,2,1,5,3
353172,FUT Esports,GIANTX,1,0.589,0.273,0.317,0.6,0.3,0.3,1.2,-1.2,2.4,8.0,2,0,16,2
353196,Evil Geniuses,100 Thieves,0,0.59,0.472,0.118,0.5,0.6,-0.1,3.6,-1.6,5.2,-2.0,1,2,-6,3
314364,T1,BLEED,1,0.468,0.154,0.314,0.4,0.1,0.3,-0.4,-11.0,10.6,1.0,2,1,3,3
353195,NRG,Cloud9,0,0.579,0.587,-0.008,0.4,0.5,-0.1,-6.0,-2.2,-3.8,1.7,1,2,5,3
353194,MIBR,FURIA,0,0.355,0.417,-0.062,0.1,0.2,-0.1,-10.6,-4.8,-5.8,-4.5,0,2,-9,2
314363,Paper Rex,ZETA DIVISION,1,0.732,0.432,0.3,0.8,0.3,0.5,7.4,-5.4,12.8,3.3,2,1,10,3
359628,TYLOO,FunPlus Phoenix,1,0.457,0.593,-0.137,0.3,0.5,-0.2,-4.6,-1.2,-3.4,1.0,2,1,3,3
359627,JDG Esports,All Gamers,1,0.357,0.316,0.041,0.4,0.5,-0.1,8.6,-1.4,10.0,7.5,2,0,15,2
314362,Gen.G,Team Secret,0,0.64,0.59,0.05,0.9,0.6,0.3,9.8,2.2,7.6,-1.0,1,2,-3,3
353193,LOUD,LEVIATÁN,0,0.622,0.564,0.058,0.3,0.6,-0.3,-1.0,6.2,-7.2,-4.5,0,2,-9,2
353192,G2 Esports,KRÜ Esports,1,0.511,0.312,0.198,0.7,0.5,0.2,-3.2,-6.8,3.6,0.3,2,1,1,3
359626,EDward Gaming,Bilibili Gaming,1,0.693,0.59,0.103,0.5,0.5,0.0,-5.4,3.4,-8.8,3.5,2,0,7,2
314361,ZETA DIVISION,TALON,1,0.417,0.462,-0.045,0.2,0.5,-0.3,-8.2,-4.8,-3.4,2.3,2,1,7,3
359625,Trace Esports,Titan Esports Club,1,0.571,0.429,0.143,0.5,0.3,0.2,1.0,-3.8,4.8,0.0,2,1,0,3
314360,DRX,DetonatioN FocusMe,1,0.611,0.08,0.531,0.6,0.2,0.4,2.2,-7.0,9.2,3.3,2,1,10,3
353171,Team Heretics,Gentle Mates,1,0.488,0.618,-0.129,0.8,0.3,0.5,7.8,-1.2,9.0,3.7,2,1,11,3
353170,BBL Esports,Team Vitality,0,0.407,0.483,-0.075,0.4,0.5,-0.1,-4.8,-3.4,-1.4,-0.3,1,2,-1,3
314359,Gen.G,Global Esports,1,0.633,0.32,0.313,0.9,0.3,0.6,7.2,-1.8,9.0,9.5,2,0,19,2
359624,Dragon Ranger Gaming,Wolves Esports,0,0.37,0.333,0.037,0.3,0.3,0.0,-3.8,-6.8,3.0,-6.5,0,2,-13,2
359623,TYLOO,JDG Esports,0,0.467,0.308,0.159,0.3,0.4,-0.1,-1.2,3.8,-5.0,-8.0,0,2,-16,2
314358,Paper Rex,Rex Regum Qeon,1,0.727,0.48,0.247,0.8,0.7,0.1,8.6,3.6,5.0,1.0,2,1,3,3
353169,Team Liquid,Karmine Corp,1,0.472,0.444,0.028,0.3,0.4,-0.1,-5.0,-3.4,-1.6,6.5,2,0,13,2
353168,KOI,Natus Vincere,1,0.348,0.575,-0.227,0.3,0.4,-0.1,1.6,-7.0,8.6,5.0,2,0,10,2
359622,Titan Esports Club,FunPlus Phoenix,1,0.4,0.603,-0.203,0.2,0.6,-0.4,-5.2,-0.2,-5.0,5.5,2,0,11,2
353191,NRG,KRÜ Esports,1,0.568,0.323,0.245,0.4,0.5,-0.1,-4.4,-3.8,-0.6,2.0,2,1,6,3
353190,MIBR,100 Thieves,0,0.367,0.457,-0.09,0.2,0.6,-0.4,-10.4,-5.8,-4.6,-7.5,0,2,-15,2
353167,FUT Esports,Gentle Mates,1,0.582,0.636,-0.055,0.5,0.4,0.1,-0.2,-1.6,1.4,7.0,2,0,14,2
353166,Team Heretics,GIANTX,1,0.476,0.3,0.176,0.7,0.3,0.4,9.4,-2.2,11.6,2.0,2,1,6,3
359621,All Gamers,Trace Esports,0,0.333,0.561,-0.228,0.5,0.5,0.0,-1.2,-3.8,2.6,-8.0,0,2,-16,2
354511,Dplus Esports,Nongshim RedForce,0,0.5,0.462,0.038,0.5,0.5,0.0,-0.2,0.2,-0.5,-2.5,0,2,-5,2
353189,LOUD,FURIA,0,0.636,0.4,0.236,0.3,0.1,0.2,2.2,-9.8,12.0,-1.7,1,2,-5,3
353188,Evil Geniuses,LEVIATÁN,0,0.605,0.553,0.053,0.6,0.6,0.0,3.4,2.4,1.0,-5.5,0,2,-11,2
353187,Sentinels,Cloud9,1,0.667,0.6,0.067,0.7,0.5,0.2,2.2,-2.2,4.4,6.5,2,0,13,2
353186,NRG,G2 Esports,0,0.583,0.5,0.083,0.5,0.6,-0.1,-5.8,-4.4,-1.4,-5.5,0,2,-11,2
314357,DRX,TALON,1,0.604,0.48,0.124,0.6,0.5,0.1,-1.8,-2.4,0.6,3.0,2,1,9,3
314356,Paper Rex,DetonatioN FocusMe,1,0.722,0.083,0.639,0.8,0.2,0.6,4.8,-7.4,12.2,7.0,2,0,14,2
353185,LEVIATÁN,100 Thieves,1,0.541,0.471,0.07,0.6,0.7,-0.1,-1.4,0.4,-1.8,6.0,2,0,12,2
353184,LOUD,MIBR,1,0.628,0.379,0.249,0.3,0.3,0.0,-1.4,-12.0,10.6,2.7,2,1,8,3
359619,EDward Gaming,Nova Esports,1,0.689,0.333,0.356,0.5,0.4,0.1,-6.8,0.4,-7.2,5.5,2,0,11,2
314355,BLEED,Gen.G,0,0.167,0.625,-0.458,0.2,0.9,-0.7,-7.6,6.4,-14.0,-2.0,1,2,-6,3
359618,Bilibili Gaming,Dragon Ranger Gaming,1,0.583,0.385,0.199,0.5,0.4,0.1,1.8,-4.8,6.6,2.0,2,0,4,2
314354,Global Esports,T1,0,0.333,0.457,-0.123,0.4,0.3,0.1,2.0,-5.2,7.2,-2.3,1,2,-7,3
353183,Sentinels,KRÜ Esports,1,0.659,0.333,0.326,0.6,0.5,0.1,4.4,-0.8,5.2,2.5,2,0,5,2
353182,Evil Geniuses,FURIA,1,0.595,0.412,0.183,0.6,0.1,0.5,-2.0,-9.6,7.6,8.5,2,0,17,2
359617,All Gamers,FunPlus Phoenix,0,0.353,0.596,-0.244,0.5,0.6,-0.1,0.4,0.6,-0.2,-1.0,1,2,-3,3
314353,ZETA DIVISION,Rex Regum Qeon,0,0.429,0.458,-0.03,0.3,0.6,-0.3,-5.6,1.0,-6.6,-4.0,0,2,-8,2
359616,Titan Esports Club,TYLOO,0,0.421,0.455,-0.033,0.3,0.2,0.1,-8.0,-1.0,-7.0,-0.7,1,2,-2,3
314352,TALON,DetonatioN FocusMe,1,0.458,0.087,0.371,0.5,0.2,0.3,-3.2,-7.8,4.6,4.5,2,0,9,2
353165,FNATIC,Karmine Corp,1,0.773,0.457,0.316,0.6,0.4,0.2,2.2,0.0,2.2,7.5,2,0,15,2
353164,KOI,Gentle Mates,0,0.364,0.625,-0.261,0.4,0.4,0.0,-1.4,-5.2,3.8,-2.0,0,2,-4,2
359615,JDG Esports,Trace Esports,1,0.25,0.575,-0.325,0.3,0.6,-0.3,1.2,0.8,0.4,4.3,2,1,13,3
359614,Nova Esports,Wolves Esports,1,0.31,0.364,-0.053,0.3,0.3,0.0,-1.4,-7.6,6.2,2.0,2,0,4,2
353163,Natus Vincere,GIANTX,0,0.59,0.222,0.368,0.5,0.222,0.278,-6.0,-5.2,-0.8,-4.5,0,2,-9,2
353162,BBL Esports,Team Liquid,1,0.385,0.486,-0.101,0.3,0.3,0.0,-7.0,-0.8,-6.2,7.5,2,0,15,2
359613,EDward Gaming,Dragon Ranger Gaming,0,0.699,0.36,0.339,0.5,0.4,0.1,-3.0,-6.0,3.0,-5.0,0,2,-10,2
354509,Sin Prisa Gaming,Nongshim RedForce,1,0.0,0.48,-0.48,0.0,0.6,-0.6,0.0,2.4,-2.4,5.5,2,0,11,2
353160,FNATIC,Team Vitality,1,0.767,0.5,0.267,0.5,0.6,-0.1,2.8,-1.8,4.6,2.0,2,1,6,3
353161,Team Heretics,FUT Esports,1,0.463,0.593,-0.129,0.7,0.6,0.1,10.4,-2.0,12.4,5.0,2,0,10,2
359612,JDG Esports,FunPlus Phoenix,0,0.273,0.589,-0.317,0.3,0.6,-0.3,1.0,-1.6,2.6,-3.5,0,2,-7,2
353202,KOI,GIANTX,1,0.333,0.25,0.083,0.3,0.25,0.05,-5.4,-4.4,-1.0,5.0,2,0,10,2
353181,G2 Esports,Cloud9,1,0.489,0.614,-0.125,0.6,0.6,0.0,-2.6,-0.2,-2.4,-0.3,2,1,-1,3
314351,Team Secret,T1,1,0.579,0.467,0.112,0.5,0.4,0.1,0.4,-7.6,8.0,2.0,2,1,6,3
314350,DRX,Rex Regum Qeon,0,0.615,0.435,0.181,0.6,0.5,0.1,1.6,-2.2,3.8,-2.0,0,2,-4,2
353180,LOUD,Evil Geniuses,0,0.643,0.583,0.06,0.4,0.5,-0.1,-3.0,-5.6,2.6,-1.0,1,2,-3,3
353179,FURIA,100 Thieves,1,0.394,0.485,-0.091,0.0,0.7,-0.7,-12.4,4.2,-16.6,2.0,2,0,4,2
359611,Nova Esports,Bilibili Gaming,0,0.321,0.576,-0.255,0.4,0.5,-0.1,-0.2,-1.6,1.4,-3.0,1,2,-9,3
314349,DetonatioN FocusMe,ZETA DIVISION,1,0.045,0.441,-0.396,0.1,0.3,-0.2,-10.2,-6.2,-4.0,0.3,2,1,1,3
359610,TYLOO,Trace Esports,0,0.465,0.564,-0.099,0.2,0.5,-0.3,-2.2,-1.0,-1.2,-1.7,1,2,-5,3
314348,Global Esports,BLEED,1,0.304,0.182,0.123,0.3,0.2,0.1,-0.8,-5.8,5.0,7.0,2,0,14,2
353178,Sentinels,NRG,1,0.651,0.6,0.051,0.6,0.5,0.1,2.2,-1.2,3.4,3.5,2,0,7,2
353177,MIBR,LEVIATÁN,0,0.393,0.528,-0.135,0.3,0.6,-0.3,-12.4,-3.4,-9.0,-5.0,0,2,-10,2
314347,Paper Rex,DRX,1,0.717,0.627,0.09,0.8,0.7,0.1,3.0,5.0,-2.0,4.0,2,1,12,3
359609,EDward Gaming,Wolves Esports,0,0.708,0.3,0.408,0.6,0.3,0.3,-3.6,-6.8,3.2,-0.7,1,2,-2,3
359608,Titan Esports Club,All Gamers,0,0.444,0.312,0.132,0.3,0.4,-0.1,-7.0,0.0,-7.0,-5.0,0,2,-10,2
314346,TALON,Rex Regum Qeon,1,0.435,0.455,-0.02,0.4,0.5,-0.1,-3.6,-4.2,0.6,0.7,2,1,2,3
353158,Natus Vincere,FUT Esports,0,0.605,0.585,0.02,0.6,0.5,0.1,-2.6,-1.6,-1.0,-5.0,0,2,-10,2
353159,BBL Esports,Karmine Corp,0,0.4,0.441,-0.041,0.4,0.3,0.1,-2.2,-4.4,2.2,-7.5,0,2,-15,2
359607,FunPlus Phoenix,Trace Esports,0,0.6,0.553,0.047,0.7,0.5,0.2,-0.4,-3.0,2.6,-0.3,1,2,-1,3
359606,Dragon Ranger Gaming,Nova Esports,0,0.375,0.296,0.079,0.5,0.3,0.2,-8.0,-4.2,-3.8,-1.3,1,2,-4,3
353156,Team Vitality,Team Liquid,1,0.481,0.5,-0.019,0.5,0.4,0.1,-1.6,-1.2,-0.4,2.5,2,0,5,2
353157,GIANTX,Gentle Mates,1,0.143,0.645,-0.502,0.143,0.5,-0.357,-5.4,-5.2,-0.2,-2.7,2,1,-8,3
354506,Nongshim RedForce,Team IAM,1,0.458,0.0,0.458,0.6,0.0,0.6,4.0,-9.0,13.0,-0.7,2,1,-2,3
353155,Team Heretics,Natus Vincere,1,0.45,0.622,-0.172,0.6,0.7,-0.1,5.8,2.4,3.4,9.0,2,0,18,2
353154,BBL Esports,FNATIC,0,0.417,0.762,-0.345,0.4,0.5,-0.1,2.4,-0.2,2.6,-1.3,1,2,-4,3
353153,FUT Esports,KOI,1,0.577,0.35,0.227,0.5,0.3,0.2,-2.0,-7.0,5.0,2.3,2,1,7,3
357988,G2 Gozen,Team Falcons Vega,1,0.729,0.143,0.586,0.9,0.143,0.757,14.4,-8.0,22.4,3.7,3,0,11,3
314345,Team Secret,Global Esports,1,0.568,0.318,0.249,0.5,0.4,0.1,2.0,-1.6,3.6,4.0,2,0,8,2
314344,Rex Regum Qeon,DetonatioN FocusMe,1,0.429,0.048,0.381,0.4,0.1,0.3,-1.6,-9.6,8.0,3.0,2,0,6,2
358418,Shopify Rebellion Gold,FlyQuest RED,1,0.828,0.0,0.828,0.9,0.0,0.9,10.6,-8.8,19.4,1.0,3,2,5,5
314343,Paper Rex,TALON,1,0.712,0.455,0.257,0.7,0.5,0.2,3.6,-2.4,6.0,7.5,2,0,15,2
359605,Bilibili Gaming,Wolves Esports,1,0.569,0.333,0.236,0.4,0.333,0.067,-6.4,-6.2,-0.2,7.0,2,0,14,2
359604,All Gamers,TYLOO,1,0.267,0.476,-0.21,0.3,0.3,0.0,-3.6,-0.6,-3.0,6.0,2,0,12,2
314342,T1,Gen.G,0,0.477,0.617,-0.14,0.4,0.8,-0.4,-7.0,8.0,-15.0,0.7,1,2,2,3
354339,KRÜ BLAZE,9z Team GC,1,0.913,0.0,0.913,0.8,0.0,0.8,17.2,-18.2,35.4,4.3,3,0,13,3
357987,G2 Gozen,GIANTX GC,1,0.724,0.5,0.224,0.8,0.5,0.3,15.8,-4.0,19.8,6.0,2,0,12,2
359603,Titan Esports Club,JDG Esports,0,0.471,0.2,0.271,0.4,0.2,0.2,-6.8,-1.0,-5.8,-2.0,0,2,-4,2
314341,Team Secret,BLEED,1,0.556,0.2,0.356,0.4,0.2,0.2,2.4,-8.2,10.6,2.3,2,1,7,3
314340,ZETA DIVISION,DRX,0,0.455,0.62,-0.165,0.4,0.7,-0.3,0.6,3.2,-2.6,-6.7,1,2,-20,3
358417,Passion Project,Shopify Rebellion Gold,0,0.0,0.821,-0.821,0.0,0.9,-0.9,-1.0,6.2,-7.2,-1.0,1,2,-3,3
357992,Karmine Corp GC,NASR Ignite,0,0.39,0.4,-0.01,0.4,0.4,0.0,2.2,-1.8,4.0,-1.0,1,2,-3,3
357985,G2 Gozen,Karmine Corp GC,1,0.719,0.4,0.319,0.8,0.4,0.4,12.0,6.2,5.8,6.5,2,0,13,2
354495,Nongshim RedForce,FEARX,1,0.435,0.0,0.435,0.6,0.0,0.6,4.8,0.0,4.8,3.5,2,0,7,2
358416,Shopify Rebellion Gold,Reformed GC,1,0.815,0.0,0.815,0.9,0.0,0.9,5.2,0.0,5.2,6.5,2,0,13,2
357982,Karmine Corp GC,Odd 1 OUT,1,0.385,0.75,-0.365,0.3,0.75,-0.45,3.2,4.8,-1.5,3.3,2,1,10,3
358413,Shopify Rebellion Gold,floppers,1,0.808,0.0,0.808,0.8,0.0,0.8,3.0,0.0,3.0,9.5,2,0,19,2
357981,G2 Gozen,Team Falcons Vega,1,0.714,0.167,0.548,0.8,0.167,0.633,13.2,-6.4,19.6,4.3,2,1,13,3
360462,Team Secret,Rex Regum Qeon,0,0.571,0.4,0.171,0.5,0.4,0.1,3.6,-2.4,6.0,-2.0,0,1,-2,1
348476,Gen.G,Team Heretics,1,0.609,0.462,0.147,0.7,0.7,0.0,6.0,12.8,-6.8,3.6,3,2,18,5
348475,G2 Esports,Team Heretics,0,0.5,0.447,0.053,0.7,0.7,0.0,1.0,9.0,-8.0,-7.7,0,3,-23,3
348474,100 Thieves,Team Heretics,0,0.5,0.432,0.068,0.8,0.7,0.1,8.0,4.6,3.4,-7.0,0,2,-14,2
348473,G2 Esports,Gen.G,0,0.512,0.6,-0.088,0.7,0.7,0.0,-0.4,3.8,-4.2,-4.0,0,2,-8,2
354042,Nongshim RedForce,SUPERFECT Esports,1,0.409,0.0,0.409,0.5,0.0,0.5,-0.8,0.0,-0.8,9.5,2,0,19,2
350312,NASR Ignite,Karmine Corp GC,0,0.5,0.368,0.132,0.5,0.3,0.2,0.8,-0.8,1.6,-6.0,0,2,-12,2
350307,G2 Gozen,HEROIC Valkyries,1,0.709,0.0,0.709,0.8,0.0,0.8,10.6,0.0,10.6,9.5,2,0,19,2
348472,Team Heretics,FUT Esports,1,0.417,0.588,-0.172,0.7,0.6,0.1,4.8,-0.4,5.2,7.5,2,0,15,2
348471,100 Thieves,Paper Rex,1,0.484,0.725,-0.242,0.8,0.8,0.0,8.8,7.2,1.6,2.3,2,1,7,3
350311,G2 Gozen,VALIANT GC,1,0.704,0.5,0.204,0.8,0.5,0.3,8.6,5.0,3.6,7.5,2,0,15,2
348469,G2 Esports,Team Heretics,1,0.5,0.429,0.071,0.7,0.8,-0.1,0.0,3.8,-3.8,1.7,2,1,5,3
348470,100 Thieves,Gen.G,0,0.5,0.591,-0.091,0.8,0.6,0.2,13.2,6.0,7.2,-3.0,0,2,-6,2
348467,Paper Rex,EDward Gaming,1,0.72,0.718,0.002,0.8,0.7,0.1,7.6,1.0,6.6,4.5,2,0,9,2
348468,FUT Esports,FNATIC,1,0.58,0.78,-0.2,0.5,0.6,-0.1,-3.6,2.4,-6.0,2.3,2,1,7,3
354336,FiRePOWER,KRÜ BLAZE,0,0.0,0.909,-0.909,0.0,0.8,-0.8,-21.0,15.4,-36.4,-7.7,0,3,-23,3
350304,GIANTX GC,Karmine Corp GC,1,0.4,0.378,0.022,0.4,0.4,0.0,-5.8,0.8,-6.6,6.5,2,0,13,2
348464,EDward Gaming,Team Heretics,0,0.729,0.412,0.317,0.8,0.7,0.1,5.2,2.6,2.6,-8.5,0,2,-17,2
348463,Paper Rex,G2 Esports,0,0.735,0.488,0.247,0.8,0.6,0.2,11.6,-2.0,13.6,-1.7,1,2,-5,3
348466,FNATIC,Gen.G,0,0.8,0.581,0.219,0.6,0.6,0.0,4.4,6.0,-1.6,-0.7,1,2,-2,3
348465,100 Thieves,FUT Esports,1,0.483,0.592,-0.109,0.7,0.6,0.1,11.6,2.8,8.8,9.5,2,0,19,2
348461,FUT Esports,LEVIATÁN,1,0.583,0.543,0.04,0.6,0.6,0.0,-0.6,-3.2,2.6,4.0,2,1,12,3
348462,FunPlus Phoenix,Team Heretics,0,0.611,0.394,0.217,0.8,0.6,0.2,2.0,2.8,-0.8,-1.3,1,2,-4,3
348460,Dragon Ranger Gaming,FUT Esports,0,0.391,0.574,-0.183,0.5,0.5,0.0,-4.8,0.6,-5.4,-2.5,0,2,-5,2
348459,LEVIATÁN,T1,1,0.529,0.488,0.041,0.5,0.4,0.1,-3.2,-3.4,0.2,5.0,2,0,10,2
350299,G2 Gozen,BBL Queens,1,0.698,0.636,0.062,0.7,0.6,0.1,6.2,-1.4,7.6,9.5,2,0,19,2
350294,FOKUS Sakura,Karmine Corp GC,0,0.0,0.361,-0.361,0.0,0.3,-0.3,-15.5,-4.0,-11.5,-7.5,0,2,-15,2
348457,G2 Esports,Team Heretics,1,0.475,0.406,0.069,0.6,0.7,-0.1,-1.0,5.6,-6.6,2.7,2,1,8,3
348458,FunPlus Phoenix,Gen.G,0,0.623,0.571,0.051,0.8,0.5,0.3,6.8,3.8,3.0,-2.0,1,2,-6,3
350298,Team Falcons Vega,Karmine Corp GC,0,0.2,0.343,-0.143,0.2,0.2,0.0,-6.4,-6.2,-0.2,-2.3,1,2,-7,3
350293,G2 Gozen,Odd 1 OUT,0,0.712,0.667,0.045,0.8,0.667,0.133,11.8,4.3,7.5,-3.0,0,2,-6,2
348059,Team Heretics,Dragon Ranger Gaming,1,0.387,0.409,-0.022,0.6,0.5,0.1,2.0,-3.2,5.2,8.0,2,0,16,2
348064,Gen.G,LEVIATÁN,1,0.561,0.545,0.016,0.5,0.5,0.0,3.2,-0.4,3.6,2.7,2,1,8,3
348061,FunPlus Phoenix,FUT Esports,1,0.615,0.587,0.028,0.7,0.6,0.1,5.8,3.6,2.2,2.3,2,1,7,3
348063,G2 Esports,T1,1,0.462,0.5,-0.038,0.5,0.4,0.1,1.8,-3.4,5.2,-1.7,2,1,-5,3
326895,Cruzados Esports Fem,KRÜ BLAZE,0,0.0,0.905,-0.905,0.0,0.8,-0.8,-15.0,15.4,-30.4,-7.5,0,2,-15,2
326555,MIBR GC,Team Liquid Brazil,0,0.562,0.781,-0.219,0.6,0.7,-0.1,8.4,11.4,-3.0,-1.2,1,3,-5,4
326564,Team Liquid Brazil,revoada,1,0.774,0.0,0.774,0.7,0.0,0.7,10.6,0.0,10.6,5.2,3,1,21,4
326553,Team Liquid Brazil,MIBR GC,0,0.8,0.533,0.267,0.8,0.6,0.2,12.0,7.0,5.0,1.3,1,2,4,3
326892,LEVIATÁN GC,KRÜ BLAZE,0,0.0,0.9,-0.9,0.0,0.8,-0.8,0.0,8.8,-8.8,-8.5,0,2,-17,2
337412,100 Thieves,G2 Esports,1,0.464,0.474,-0.009,0.6,0.6,0.0,6.8,2.6,4.2,5.0,3,0,15,3
341821,Team Heretics,FNATIC,0,0.4,0.795,-0.395,0.6,0.5,0.1,7.4,0.8,6.6,-2.0,2,3,-10,5
342363,FunPlus Phoenix,EDward Gaming,0,0.627,0.725,-0.097,0.7,0.7,0.0,9.8,7.4,2.4,-1.0,1,3,-4,4
329914,Paper Rex,Gen.G,1,0.729,0.575,0.154,0.8,0.5,0.3,14.0,5.2,8.8,0.6,3,2,3,5
337414,G2 Esports,LEVIATÁN,1,0.459,0.562,-0.103,0.6,0.6,0.0,4.0,4.6,-0.6,1.4,3,2,7,5
341823,FNATIC,FUT Esports,1,0.789,0.6,0.189,0.5,0.6,-0.1,-2.6,5.0,-7.6,2.2,3,1,9,4
342362,EDward Gaming,Dragon Ranger Gaming,1,0.721,0.429,0.292,0.6,0.5,0.1,5.2,0.4,4.8,2.2,3,1,9,4
329913,T1,Gen.G,0,0.512,0.564,-0.052,0.4,0.5,-0.1,-1.0,0.8,-1.8,-5.7,0,3,-17,3
337413,KRÜ Esports,LEVIATÁN,0,0.345,0.548,-0.204,0.5,0.6,-0.1,1.6,5.4,-3.8,0.0,1,2,0,3
337411,G2 Esports,100 Thieves,0,0.472,0.444,0.028,0.6,0.5,0.1,3.8,8.4,-4.6,-1.7,1,2,-5,3
341822,Karmine Corp,FUT Esports,0,0.455,0.591,-0.136,0.4,0.6,-0.2,1.0,4.2,-3.2,-6.5,0,2,-13,2
341820,FNATIC,Team Heretics,0,0.811,0.379,0.432,0.6,0.5,0.1,2.8,3.4,-0.6,-5.5,0,2,-11,2
342361,Trace Esports,Dragon Ranger Gaming,0,0.568,0.4,0.168,0.6,0.5,0.1,-0.6,-0.4,-0.2,-1.3,1,2,-4,3
342360,FunPlus Phoenix,EDward Gaming,1,0.62,0.731,-0.111,0.7,0.7,0.0,10.4,9.4,1.0,2.5,2,0,5,2
337410,LEVIATÁN,100 Thieves,0,0.567,0.423,0.144,0.7,0.4,0.3,7.2,8.0,-0.8,-3.7,1,2,-11,3
337409,KRÜ Esports,G2 Esports,0,0.357,0.457,-0.1,0.5,0.6,-0.1,6.6,5.2,1.4,-6.5,0,2,-13,2
341819,FUT Esports,Team Heretics,0,0.605,0.357,0.248,0.7,0.5,0.2,7.8,1.2,6.6,-2.5,0,2,-5,2
341818,Karmine Corp,FNATIC,0,0.469,0.806,-0.337,0.5,0.6,-0.1,0.4,2.8,-2.4,-3.0,0,2,-6,2
342359,EDward Gaming,Dragon Ranger Gaming,1,0.727,0.421,0.306,0.7,0.6,0.1,8.8,3.4,5.4,7.0,2,0,14,2
342358,FunPlus Phoenix,Trace Esports,1,0.612,0.583,0.029,0.7,0.7,0.0,11.0,3.0,8.0,4.0,2,0,8,2
337408,100 Thieves,LOUD,1,0.4,0.659,-0.259,0.3,0.4,-0.1,2.8,-2.6,5.4,8.0,2,0,16,2
337407,Cloud9,G2 Esports,0,0.628,0.441,0.187,0.6,0.5,0.1,3.6,1.6,2.0,-4.5,0,2,-9,2
341817,Natus Vincere,Team Heretics,0,0.639,0.333,0.306,0.8,0.5,0.3,6.2,2.2,4.0,-3.0,0,2,-6,2
341816,FNATIC,Team Liquid,1,0.8,0.515,0.285,0.6,0.4,0.2,-1.0,-2.2,1.2,2.7,2,1,8,3
342357,Dragon Ranger Gaming,Nova Esports,1,0.389,0.308,0.081,0.5,0.3,0.2,-0.4,-0.4,0.0,5.5,2,0,11,2
342356,Trace Esports,All Gamers,1,0.571,0.286,0.286,0.6,0.4,0.2,3.4,-0.6,4.0,5.0,2,0,10,2
314654,G2 Esports,LOUD,0,0.455,0.65,-0.195,0.6,0.3,0.3,6.8,-6.2,13.0,-5.5,0,2,-11,2
314653,Cloud9,MIBR,1,0.619,0.407,0.212,0.6,0.3,0.3,2.8,-10.2,13.0,3.0,2,0,6,2
